,datetime,open,high,low,close,volume,returns,class
2018-04-18 10:00:00,1524009600.0,7890.96,8236.43,7868.0,8173.0,26969.04457,0.03652241845930626,0
2018-04-19 10:00:00,1524096000.0,8173.99,8296.0,8080.0,8278.0,27113.847464,0.012847179738162184,0
2018-04-20 10:00:00,1524182400.0,8273.84,8930.0,8177.09,8856.98,39795.337485,0.06994201497946362,0
2018-04-21 10:00:00,1524268800.0,8852.12,9035.0,8565.0,8915.31,40872.229909,0.006585766254411762,0
2018-04-22 10:00:00,1524355200.0,8915.31,9020.67,8727.68,8787.02,29458.25348,-0.014389852960805527,0
2018-04-23 10:00:00,1524441600.0,8785.7,8985.0,8745.0,8934.01,25838.114709,0.016728083013353823,0
2018-04-24 10:00:00,1524528000.0,8934.0,9731.01,8922.0,9619.99,46268.790106,0.07678298994516464,0
2018-04-25 10:00:00,1524614400.0,9618.96,9759.82,8730.0,8869.99,81110.037589,-0.077962659004843,0
2018-04-26 10:00:00,1524700800.0,8869.99,9307.48,8651.62,9266.0,43300.304245,0.04464604807897188,0
2018-04-27 10:00:00,1524787200.0,9267.03,9395.0,8889.0,8915.35,37241.347036,-0.03784265055039926,0
2018-04-28 10:00:00,1524873600.0,8915.35,9427.48,8870.0,9348.0,34759.62842,0.04852866124156652,0
2018-04-29 10:00:00,1524960000.0,9348.0,9570.51,9163.74,9419.0,38149.850035,0.0075952075310226075,0
2018-04-30 10:00:00,1525046400.0,9417.04,9458.64,9124.99,9246.01,35002.033875,-0.018366068584775408,0
2018-05-01 10:00:00,1525132800.0,9246.01,9248.99,8800.49,9071.48,41018.463633,-0.018876250404228467,0
2018-05-02 10:00:00,1525219200.0,9071.48,9268.0,8970.2,9247.84,26123.543961,0.01944114962497867,0
2018-05-03 10:00:00,1525305600.0,9247.81,9844.0,9168.4,9750.0,38768.388288,0.05430024740912476,0
2018-05-04 10:00:00,1525392000.0,9750.0,9830.04,9520.85,9713.99,28681.588879,-0.0036933333333333263,0
2018-05-05 10:00:00,1525478400.0,9714.0,10020.0,9682.0,9864.0,24990.018345,0.015442675975577469,0
2018-05-06 10:00:00,1525564800.0,9863.99,9970.0,9417.03,9659.01,27690.351559,-0.020781630170316312,0
2018-05-07 10:00:00,1525651200.0,9661.02,9689.67,9181.0,9365.0,33787.640012,-0.030438937323804427,0
2018-05-08 10:00:00,1525737600.0,9365.0,9475.7,9060.54,9187.56,25533.831889,-0.018947143619861273,0
2018-05-09 10:00:00,1525824000.0,9178.0,9390.0,8965.0,9310.0,25673.524899,0.013326715689475854,0
2018-05-10 10:00:00,1525910400.0,9310.0,9395.12,8970.0,9002.2,25055.063718,-0.03306122448979587,0
2018-05-11 10:00:00,1525996800.0,9002.21,9016.8,8341.0,8400.0,48227.048061,-0.06689475905889675,0
2018-05-12 10:00:00,1526083200.0,8405.94,8646.88,8153.0,8465.94,40241.32081,0.007850000000000135,0
2018-05-13 10:00:00,1526169600.0,8475.44,8763.36,8298.0,8679.71,25632.869362,0.025250592373676106,0
2018-05-14 10:00:00,1526256000.0,8679.71,8879.99,8277.0,8663.34,37389.666533,-0.0018860077122391239,0
2018-05-15 10:00:00,1526342400.0,8663.37,8859.99,8401.3,8462.0,28126.956136,-0.02324045922242457,0
2018-05-16 10:00:00,1526428800.0,8462.0,8488.0,8083.01,8330.0,31130.718908,-0.015599149137319746,0
2018-05-17 10:00:00,1526515200.0,8330.0,8464.0,7979.0,8041.46,25439.844799,-0.03463865546218492,0
2018-05-18 10:00:00,1526601600.0,8038.82,8273.21,7911.9,8239.81,23476.158251,0.024665918875428128,0
2018-05-19 10:00:00,1526688000.0,8238.01,8390.8,8095.73,8233.49,17193.424276,-0.0007670079771256999,0
2018-05-20 10:00:00,1526774400.0,8233.49,8609.0,8163.9,8526.98,19957.057109,0.03564588042251815,0
2018-05-21 10:00:00,1526860800.0,8526.97,8595.31,8305.0,8381.24,21516.596486,-0.017091631503768023,0
2018-05-22 10:00:00,1526947200.0,8386.89,8400.18,7935.11,7977.11,23710.902858,-0.04821840205029326,0
2018-05-23 10:00:00,1527033600.0,7977.12,8031.9,7425.0,7501.95,42910.666774,-0.05956543159114014,0
2018-05-24 10:00:00,1527120000.0,7501.95,7730.73,7266.99,7575.01,37845.446595,0.009738801245009698,0
2018-05-25 10:00:00,1527206400.0,7578.99,7649.55,7308.15,7457.0,26739.95664,-0.015578857321640549,0
2018-05-26 10:00:00,1527292800.0,7456.99,7620.0,7300.0,7333.96,19464.086071,-0.01649993294890706,0
2018-05-27 10:00:00,1527379200.0,7334.0,7400.0,7231.11,7338.99,18706.945515,0.0006858504818678668,0
2018-05-28 10:00:00,1527465600.0,7338.99,7437.0,7058.02,7099.0,27219.438963,-0.032700684971637806,0
2018-05-29 10:00:00,1527552000.0,7099.0,7540.0,7032.95,7461.29,39407.21183,0.05103394844344278,0
2018-05-30 10:00:00,1527638400.0,7467.98,7569.0,7260.5,7375.96,32041.583623,-0.011436360200447915,0
2018-05-31 10:00:00,1527724800.0,7382.07,7699.0,7327.51,7485.01,30776.063102,0.014784516185011976,0
2018-06-01 10:00:00,1527811200.0,7485.01,7608.55,7355.54,7521.01,28259.124078,0.004809612812808561,0
2018-06-02 10:00:00,1527897600.0,7521.01,7697.33,7437.0,7640.03,26720.690219,0.015825002227094487,0
2018-06-03 10:00:00,1527984000.0,7636.81,7786.69,7600.0,7714.26,27505.158951,0.009715930434828213,0
2018-06-04 10:00:00,1528070400.0,7714.26,7760.52,7446.5,7487.0,32258.835115,-0.029459727828722415,0
2018-06-05 10:00:00,1528156800.0,7487.0,7679.49,7358.0,7625.0,31722.973384,0.018431948711099322,0
2018-06-06 10:00:00,1528243200.0,7626.64,7699.0,7467.05,7658.84,27229.991898,0.004438032786885371,0
2018-06-07 10:00:00,1528329600.0,7658.79,7765.0,7620.0,7691.08,25062.227202,0.004209514756803978,0
2018-06-08 10:00:00,1528416000.0,7691.08,7703.5,7531.0,7603.44,23396.804671,-0.01139501864497583,0
2018-06-09 10:00:00,1528502400.0,7603.44,7683.98,7450.0,7491.73,19339.885176,-0.014692034131919218,0
2018-06-10 10:00:00,1528588800.0,7491.73,7491.73,6622.81,6764.99,52342.020032,-0.09700563154304809,0
2018-06-11 10:00:00,1528675200.0,6765.0,6922.0,6610.0,6872.0,34552.162303,0.015818205200599067,0
2018-06-12 10:00:00,1528761600.0,6872.0,6890.51,6435.0,6530.0,36722.211191,-0.04976717112922002,0
2018-06-13 10:00:00,1528848000.0,6530.0,6627.6,6118.68,6292.78,46185.5181,-0.036327718223583494,0
2018-06-14 10:00:00,1528934400.0,6292.78,6720.0,6260.0,6635.98,44478.130837,0.05453869355038621,0
2018-06-15 10:00:00,1529020800.0,6638.67,6666.66,6362.31,6388.9,30018.329905,-0.037233385272408936,0
2018-06-16 10:00:00,1529107200.0,6380.01,6560.0,6320.86,6483.98,22277.241147,0.01488206107467649,0
2018-06-17 10:00:00,1529193600.0,6482.5,6589.03,6422.0,6449.61,19847.247688,-0.005300756634042614,0
2018-06-18 10:00:00,1529280000.0,6444.06,6794.38,6380.0,6712.46,31821.434995,0.040754402204164375,0
2018-06-19 10:00:00,1529366400.0,6711.39,6841.74,6653.0,6741.21,24311.421143,0.004283079526730793,0
2018-06-20 10:00:00,1529452800.0,6740.0,6817.23,6551.81,6761.51,26359.752452,0.003011328826723947,0
2018-06-21 10:00:00,1529539200.0,6763.21,6795.0,6672.57,6718.84,25428.854048,-0.006310720534318581,0
2018-06-22 10:00:00,1529625600.0,6717.69,6733.97,5918.94,6045.0,52157.370833,-0.10029112168171894,-1
2018-06-23 10:00:00,1529712000.0,6045.92,6260.0,6008.48,6149.98,26622.788589,0.017366418527708705,0
2018-06-24 10:00:00,1529798400.0,6149.98,6259.8,5750.0,6136.97,47445.998955,-0.002115454033996711,0
2018-06-25 10:00:00,1529884800.0,6137.95,6350.0,6061.97,6252.0,39164.515306,0.018743777466730283,0
2018-06-26 10:00:00,1529971200.0,6252.0,6272.54,6035.0,6070.78,19377.240484,-0.02898592450415871,0
2018-06-27 10:00:00,1530057600.0,6065.89,6190.43,5971.0,6133.73,19225.671098,0.010369342983932883,0
2018-06-28 10:00:00,1530144000.0,6134.73,6173.01,5827.0,5853.98,30585.266026,-0.04560846336568447,0
2018-06-29 10:00:00,1530230400.0,5851.01,6300.0,5780.0,6197.92,33911.287278,0.0587531901373084,0
2018-06-30 10:00:00,1530316800.0,6197.92,6528.99,6186.03,6390.07,37919.61284,0.03100233626765103,0
2018-07-01 10:00:00,1530403200.0,6391.08,6441.06,6251.0,6356.81,27562.965974,-0.005204950806485531,0
2018-07-02 10:00:00,1530489600.0,6360.82,6685.0,6271.62,6615.29,36230.452264,0.040661904319933884,0
2018-07-03 10:00:00,1530576000.0,6615.29,6679.35,6463.01,6513.86,38657.781691,-0.015332661153176996,0
2018-07-04 10:00:00,1530662400.0,6511.01,6784.92,6441.11,6586.98,23571.892777,0.011225294986382917,0
2018-07-05 10:00:00,1530748800.0,6585.53,6712.0,6453.33,6529.2,35071.972898,-0.008771849922119102,0
2018-07-06 10:00:00,1530835200.0,6529.2,6648.54,6425.0,6609.78,29397.094748,0.012341481345340855,0
2018-07-07 10:00:00,1530921600.0,6609.79,6818.16,6508.88,6756.98,23973.876886,0.022270030167418575,0
2018-07-08 10:00:00,1531008000.0,6753.48,6780.0,6667.44,6712.1,24622.947794,-0.006642020547640959,0
2018-07-09 10:00:00,1531094400.0,6712.1,6802.06,6612.24,6662.12,26732.40655,-0.007446253780486023,0
2018-07-10 10:00:00,1531180800.0,6662.78,6681.0,6263.0,6296.91,38560.672702,-0.054818886480579754,0
2018-07-11 10:00:00,1531267200.0,6296.91,6406.0,6278.99,6378.07,28715.498487,0.012888861362160053,0
2018-07-12 10:00:00,1531353600.0,6378.07,6380.28,6070.0,6250.57,31306.663348,-0.019990373263385375,0
2018-07-13 10:00:00,1531440000.0,6251.4,6350.0,6110.0,6214.57,26375.325286,-0.005759474735904102,0
2018-07-14 10:00:00,1531526400.0,6214.57,6335.0,6178.0,6251.99,17783.071999,0.006021333736686563,0
2018-07-15 10:00:00,1531612800.0,6250.9,6395.0,6225.4,6353.01,22979.211508,0.016158055275200534,0
2018-07-16 10:00:00,1531699200.0,6354.15,6747.3,6330.4,6723.35,36204.87708,0.05829362774495861,0
2018-07-17 10:00:00,1531785600.0,6723.33,7468.99,6652.04,7317.44,52105.423459,0.08836220039117393,0
2018-07-18 10:00:00,1531872000.0,7317.44,7588.08,7225.38,7381.9,59487.64345,0.00880909170420252,0
2018-07-19 10:00:00,1531958400.0,7381.88,7576.28,7270.0,7466.21,41218.256437,0.011421178829298828,0
2018-07-20 10:00:00,1532044800.0,7468.86,7700.0,7273.0,7337.53,46140.313447,-0.017234982675279786,0
2018-07-21 10:00:00,1532131200.0,7337.47,7458.47,7211.0,7398.78,28886.490291,0.008347495683152184,0
2018-07-22 10:00:00,1532217600.0,7399.25,7582.4,7335.5,7394.79,30270.21844,-0.0005392780971997801,0
2018-07-23 10:00:00,1532304000.0,7394.78,7833.0,7375.0,7721.01,41646.346671,0.0441148430178544,0
2018-07-24 10:00:00,1532390400.0,7721.65,8486.0,7696.0,8397.24,60121.163749,0.08758310117458712,0
2018-07-25 10:00:00,1532476800.0,8397.24,8491.77,8050.0,8175.64,48257.649124,-0.02638962325716543,0
2018-07-26 10:00:00,1532563200.0,8175.63,8315.69,7850.06,7920.0,43223.481682,-0.03126850008072768,0
2018-07-27 10:00:00,1532649600.0,7920.0,8285.0,7805.0,8188.57,43671.005891,0.03391035353535354,0
2018-07-28 10:00:00,1532736000.0,8188.57,8246.54,8067.0,8225.04,26215.173839,0.004453769095214666,0
2018-07-29 10:00:00,1532822400.0,8225.04,8294.51,8115.0,8211.0,25531.226185,-0.0017069825800239968,0
2018-07-30 10:00:00,1532908800.0,8210.99,8273.0,7866.0,8173.92,39692.416542,-0.0045158933138472745,0
2018-07-31 10:00:00,1532995200.0,8171.4,8180.0,7633.0,7730.93,48296.915587,-0.05419553898251994,0
2018-08-01 10:00:00,1533081600.0,7735.67,7750.0,7430.0,7604.58,42582.312932,-0.016343441215998622,0
2018-08-02 10:00:00,1533168000.0,7600.08,7709.46,7455.72,7525.71,37665.696684,-0.010371381456964035,0
2018-08-03 10:00:00,1533254400.0,7525.71,7540.0,7282.44,7418.78,44669.486047,-0.014208626162847127,0
2018-08-04 10:00:00,1533340800.0,7412.27,7494.81,6926.0,7009.84,36288.42601,-0.05512227077767495,0
2018-08-05 10:00:00,1533427200.0,7009.84,7089.87,6882.29,7024.19,32894.849782,0.0020471223308948794,0
2018-08-06 10:00:00,1533513600.0,7024.19,7160.0,6821.0,6934.82,32760.191643,-0.01272317519884858,0
2018-08-07 10:00:00,1533600000.0,6935.0,7150.46,6670.0,6720.06,45438.473501,-0.03096835966903244,0
2018-08-08 10:00:00,1533686400.0,6720.63,6721.54,6123.0,6285.0,59550.536319,-0.06474049338845189,0
2018-08-09 10:00:00,1533772800.0,6283.27,6622.81,6178.6,6529.79,51941.185111,0.03894828957836127,0
2018-08-10 10:00:00,1533859200.0,6529.79,6575.88,6026.39,6144.01,59034.974902,-0.059080001041381114,0
2018-08-11 10:00:00,1533945600.0,6148.13,6488.0,5971.0,6232.35,47133.418555,0.014378231806263297,0
2018-08-12 10:00:00,1534032000.0,6222.55,6472.3,6130.0,6308.33,38567.770712,0.012191228027950807,0
2018-08-13 10:00:00,1534118400.0,6308.56,6545.0,6145.04,6246.35,53895.828783,-0.009825104266897866,0
2018-08-14 10:00:00,1534204800.0,6248.25,6250.33,5880.0,6188.08,50186.745091,-0.009328647930391454,0
2018-08-15 10:00:00,1534291200.0,6188.08,6609.0,6172.11,6267.16,68806.687026,0.012779408152447935,0
2018-08-16 10:00:00,1534377600.0,6265.27,6480.0,6205.6,6311.75,48515.254618,0.007114865425487782,0
2018-08-17 10:00:00,1534464000.0,6316.0,6585.0,6285.4,6584.49,57851.610803,0.04321147066978259,0
2018-08-18 10:00:00,1534550400.0,6579.04,6620.0,6288.0,6387.96,53742.322172,-0.029847414150526386,0
2018-08-19 10:00:00,1534636800.0,6387.96,6541.0,6300.0,6477.53,45190.847994,0.01402169080582838,0
2018-08-20 10:00:00,1534723200.0,6477.53,6530.0,6220.0,6254.84,49435.55526,-0.03437884502271693,0
2018-08-21 10:00:00,1534809600.0,6251.0,6500.0,6235.08,6480.0,41569.947408,0.035997723363027756,0
2018-08-22 10:00:00,1534896000.0,6479.98,6882.54,6251.2,6360.89,77909.391359,-0.018381172839506132,0
2018-08-23 10:00:00,1534982400.0,6362.57,6576.99,6342.28,6525.01,40358.166825,0.025801420870349867,0
2018-08-24 10:00:00,1535068800.0,6525.0,6725.0,6440.5,6681.64,38305.675322,0.02400456091255032,0
2018-08-25 10:00:00,1535155200.0,6686.98,6789.0,6650.61,6733.64,19220.505929,0.007782520459048925,0
2018-08-26 10:00:00,1535241600.0,6733.64,6775.27,6568.0,6700.0,20107.297208,-0.004995812071925454,0
2018-08-27 10:00:00,1535328000.0,6700.0,6940.51,6646.5,6908.64,37747.078747,0.031140298507462694,0
2018-08-28 10:00:00,1535414400.0,6907.26,7135.0,6860.0,7076.11,48352.917163,0.024240660969452543,0
2018-08-29 10:00:00,1535500800.0,7077.0,7133.81,6912.34,7031.22,43252.487392,-0.006343881030679177,0
2018-08-30 10:00:00,1535587200.0,7033.21,7063.63,6784.81,6984.84,44716.77462,-0.006596294810857883,0
2018-08-31 10:00:00,1535673600.0,6984.84,7089.0,6888.0,7011.21,40467.400638,0.003775319119693421,0
2018-09-01 10:00:00,1535760000.0,7011.21,7275.0,7008.74,7200.01,40323.414093,0.026928304814718196,0
2018-09-02 10:00:00,1535846400.0,7201.57,7345.45,7127.0,7302.01,39814.840352,0.014166646990767973,0
2018-09-03 10:00:00,1535932800.0,7302.0,7338.28,7191.63,7263.02,32396.018371,-0.005339625664714243,0
2018-09-04 10:00:00,1536019200.0,7263.0,7410.0,7227.17,7359.06,35300.640518,0.01322314959892723,0
2018-09-05 10:00:00,1536105600.0,7359.05,7397.3,6682.0,6700.0,63715.256267,-0.08955763371952397,0
2018-09-06 10:00:00,1536192000.0,6697.27,6725.0,6265.0,6516.01,60644.464227,-0.0274611940298507,0
2018-09-07 10:00:00,1536278400.0,6516.84,6544.0,6320.0,6395.54,38906.28805,-0.01848830802899326,0
2018-09-08 10:00:00,1536364800.0,6395.54,6478.0,6111.0,6185.05,38215.032171,-0.03291199804864009,0
2018-09-09 10:00:00,1536451200.0,6185.06,6441.0,6141.53,6250.81,37053.92382,0.010632088665410988,0
2018-09-10 10:00:00,1536537600.0,6252.26,6373.98,6221.0,6312.0,32439.456432,0.009789131328579836,0
2018-09-11 10:00:00,1536624000.0,6311.99,6404.0,6169.68,6294.91,33104.88859,-0.0027075411913815017,0
2018-09-12 10:00:00,1536710400.0,6293.0,6360.0,6192.37,6338.62,31433.645939,0.006943705311116544,0
2018-09-13 10:00:00,1536796800.0,6338.62,6535.0,6337.4,6487.38,40465.063107,0.023468830754959313,0
2018-09-14 10:00:00,1536883200.0,6487.39,6584.99,6385.62,6476.63,37173.339277,-0.0016570634061824352,0
2018-09-15 10:00:00,1536969600.0,6476.63,6565.45,6466.13,6514.96,25243.656612,0.0059182012867802225,0
2018-09-16 10:00:00,1537056000.0,6514.96,6524.62,6370.0,6505.0,27568.132897,-0.0015287891253361607,0
2018-09-17 10:00:00,1537142400.0,6500.08,6533.84,6201.0,6248.69,35987.254738,-0.03940199846272108,0
2018-09-18 10:00:00,1537228800.0,6248.69,6390.0,6224.98,6336.45,32620.86667,0.01404454373636721,0
2018-09-19 10:00:00,1537315200.0,6336.39,6517.7,6123.0,6391.89,39044.080082,0.008749378595270363,0
2018-09-20 10:00:00,1537401600.0,6392.0,6540.0,6325.0,6492.0,25189.024728,0.015662034234005917,0
2018-09-21 10:00:00,1537488000.0,6492.0,6784.86,6491.0,6759.02,51779.343463,0.04113062230437459,0
2018-09-22 10:00:00,1537574400.0,6759.01,6839.03,6627.0,6723.05,29349.690667,-0.005321777417436335,0
2018-09-23 10:00:00,1537660800.0,6723.05,6788.23,6661.75,6708.0,30286.229773,-0.002238567316917184,0
2018-09-24 10:00:00,1537747200.0,6706.81,6730.0,6557.0,6581.39,35305.73991,-0.01887447823494326,0
2018-09-25 10:00:00,1537833600.0,6581.42,6584.01,6325.02,6447.54,40301.029452,-0.02033764903766533,0
2018-09-26 10:00:00,1537920000.0,6445.11,6557.99,6379.7,6465.12,33484.54207,0.002726621316036848,0
2018-09-27 10:00:00,1538006400.0,6467.84,6750.0,6434.0,6689.13,33087.428297,0.0346490088351028,0
2018-09-28 10:00:00,1538092800.0,6689.12,6814.8,6540.88,6634.58,42399.448523,-0.008155021654535077,0
2018-09-29 10:00:00,1538179200.0,6634.58,6636.0,6464.57,6596.38,30255.9597,-0.005757711867216853,0
2018-09-30 10:00:00,1538265600.0,6597.66,6662.0,6533.0,6626.57,27764.724519,0.004576752703755682,0
2018-10-01 10:00:00,1538352000.0,6626.57,6667.09,6510.0,6611.61,20621.506894,-0.0022575782041086567,0
2018-10-02 10:00:00,1538438400.0,6610.0,6640.0,6494.0,6525.79,28245.810088,-0.012980196956565715,0
2018-10-03 10:00:00,1538524800.0,6525.79,6549.0,6430.0,6510.0,28451.969138,-0.002419630420224972,0
2018-10-04 10:00:00,1538611200.0,6510.01,6643.46,6505.09,6593.79,20074.300818,0.012870967741935413,0
2018-10-05 10:00:00,1538697600.0,6591.69,6697.0,6543.08,6635.65,16096.552392,0.0063483975073515,0
2018-10-06 10:00:00,1538784000.0,6635.65,6651.0,6566.77,6594.27,10939.505391,-0.006236013050718303,0
2018-10-07 11:00:00,1538870400.0,6596.44,6640.0,6525.0,6615.26,17406.831762,0.0031830665107737133,0
2018-10-08 11:00:00,1538956800.0,6615.26,6715.6,6587.0,6673.01,23123.419541,0.008729815608154556,0
2018-10-09 11:00:00,1539043200.0,6673.01,6685.38,6607.0,6656.61,15354.779469,-0.002457661535049449,0
2018-10-10 11:00:00,1539129600.0,6656.67,6659.95,6530.0,6631.0,15390.661444,-0.003847303657567358,0
2018-10-11 11:00:00,1539216000.0,6630.21,6633.92,6205.0,6252.68,48712.400332,-0.05705323480621316,0
2018-10-12 11:00:00,1539302400.0,6252.71,6360.0,6209.0,6298.01,29004.071419,0.007249691332356756,0
2018-10-13 11:00:00,1539388800.0,6298.0,6345.0,6285.07,6332.93,19098.070025,0.005544608535076989,0
2018-10-14 11:00:00,1539475200.0,6332.92,6416.0,6308.0,6339.34,15627.411314,0.0010121697223874904,0
2018-10-15 11:00:00,1539561600.0,6339.34,7680.0,6300.0,6752.5,90748.031246,0.06517397710171724,0
2018-10-16 11:00:00,1539648000.0,6752.5,6900.0,6670.0,6759.27,27557.957764,0.0010025916327287554,0
2018-10-17 11:00:00,1539734400.0,6762.76,6811.12,6676.01,6740.89,26641.431379,-0.002719228555746467,0
2018-10-18 11:00:00,1539820800.0,6739.01,6796.0,6567.0,6618.96,20116.521941,-0.018088115960948836,0
2018-10-19 11:00:00,1539907200.0,6618.96,6648.14,6523.0,6528.88,20772.60077,-0.013609388786153698,0
2018-10-20 11:00:00,1539993600.0,6528.88,6617.65,6505.55,6588.4,19240.722247,0.009116418129908821,0
2018-10-21 11:00:00,1540080000.0,6585.72,6663.9,6580.0,6590.11,6515.357792,0.00025954708275155447,0
2018-10-22 11:00:00,1540166400.0,6590.12,6639.0,6535.27,6581.2,16213.69266,-0.0013520259904614695,0
2018-10-23 11:00:00,1540252800.0,6581.2,6595.0,6515.45,6553.51,13856.601756,-0.004207439372758692,0
2018-10-24 11:00:00,1540339200.0,6553.51,6630.0,6547.53,6565.5,11951.543977,0.0018295539336934397,0
2018-10-25 11:00:00,1540425600.0,6566.81,6575.09,6502.8,6528.09,10342.701244,-0.0056979666438199406,0
2018-10-26 11:00:00,1540512000.0,6528.13,6600.0,6515.01,6538.63,9443.504156,0.0016145610737596794,0
2018-10-27 11:00:00,1540598400.0,6538.63,6558.35,6463.04,6505.6,7776.907864,-0.005051516907976117,0
2018-10-28 11:00:00,1540684800.0,6505.6,6514.17,6453.0,6489.93,5743.933728,-0.0024086940482046515,0
2018-10-29 11:00:00,1540771200.0,6489.93,6505.01,6315.0,6344.5,13827.224067,-0.022408562187881897,0
2018-10-30 11:00:00,1540857600.0,6344.5,6395.0,6317.01,6330.87,8877.175385,-0.0021483174403026384,0
2018-10-31 11:00:00,1540944000.0,6330.01,6428.0,6245.02,6371.93,12148.888216,0.006485680483093281,0
2018-11-01 11:00:00,1541030400.0,6369.52,6442.65,6348.66,6410.0,9099.035841,0.005974641905984512,0
2018-11-02 11:00:00,1541116800.0,6410.0,6460.34,6388.2,6433.98,9739.440679,0.0037410296411855004,0
2018-11-03 11:00:00,1541203200.0,6432.8,6439.97,6345.0,6387.09,7661.241476,-0.007287868473324299,0
2018-11-04 11:00:00,1541289600.0,6388.0,6525.0,6359.0,6485.85,10592.394943,0.015462440641982544,0
2018-11-05 11:00:00,1541376000.0,6485.85,6504.39,6431.02,6468.99,8987.882156,-0.002599505076435693,0
2018-11-06 11:00:00,1541462400.0,6468.99,6531.31,6445.18,6519.11,11926.565699,0.007747731871590391,0
2018-11-07 11:00:00,1541548800.0,6522.73,6615.15,6509.0,6578.46,14271.591117,0.009104003460595145,0
2018-11-08 11:00:00,1541635200.0,6578.46,6594.0,6468.22,6479.84,13259.789282,-0.014991350559249383,0
2018-11-09 11:00:00,1541721600.0,6479.84,6511.53,6391.01,6419.99,11787.616583,-0.009236339168868457,0
2018-11-10 11:00:00,1541808000.0,6419.99,6475.55,6411.0,6433.05,7714.829926,0.002034271081419181,0
2018-11-11 11:00:00,1541894400.0,6435.16,6462.14,6355.0,6449.81,8213.507117,0.0026052960881697285,0
2018-11-12 11:00:00,1541980800.0,6450.71,6497.0,6421.0,6453.07,10132.782567,0.0005054412455560708,0
2018-11-13 11:00:00,1542067200.0,6451.68,6498.0,6391.15,6457.66,11790.564933,0.0007112893552991828,0
2018-11-14 11:00:00,1542153600.0,6458.98,6482.84,5656.87,5922.41,46478.964003,-0.08288606089512296,0
2018-11-15 11:00:00,1542240000.0,5917.2,5939.54,5403.42,5753.4,47700.829401,-0.02853736907779103,0
2018-11-16 11:00:00,1542326400.0,5757.09,5782.89,5549.25,5655.94,38721.802274,-0.016939548788542425,0
2018-11-17 11:00:00,1542412800.0,5650.57,5656.6,5565.43,5628.29,26411.241413,-0.004888665721347718,0
2018-11-18 11:00:00,1542499200.0,5630.49,5738.17,5617.0,5662.0,23844.999347,0.005989385763704336,0
2018-11-19 11:00:00,1542585600.0,5661.94,5664.0,4855.0,4910.03,70580.892856,-0.13280996114447197,-1
2018-11-20 11:00:00,1542672000.0,4913.4,5048.24,4326.0,4558.86,117380.95159,-0.07152094793718167,0
2018-11-21 11:00:00,1542758400.0,4559.91,4787.2,4413.85,4661.07,61071.829475,0.022420078703886404,0
2018-11-22 11:00:00,1542844800.0,4661.08,4721.77,4335.0,4370.0,34531.119143,-0.06244703469375057,0
2018-11-23 11:00:00,1542931200.0,4370.9,4484.0,4222.94,4420.61,49371.920322,0.01158123569794034,0
2018-11-24 11:00:00,1543017600.0,4415.63,4527.0,3824.69,3932.44,61693.111006,-0.11043046095448361,-1
2018-11-25 11:00:00,1543104000.0,3933.68,4233.0,3652.66,4085.78,101693.975588,0.038993601936710975,0
2018-11-26 11:00:00,1543190400.0,4088.69,4206.0,3701.0,3862.2,94503.750767,-0.0547214974864042,0
2018-11-27 11:00:00,1543276800.0,3864.45,3940.0,3689.12,3875.21,67480.607212,0.003368546424317831,0
2018-11-28 11:00:00,1543363200.0,3875.63,4394.47,3874.27,4264.85,91983.567949,0.10054680907615343,1
2018-11-29 11:00:00,1543449600.0,4262.06,4450.38,4125.65,4295.84,73980.198669,0.007266375136288472,0
2018-11-30 11:00:00,1543536000.0,4295.72,4341.36,3943.0,4041.32,67758.446283,-0.059248016685910065,0
2018-12-01 11:00:00,1543622400.0,4041.27,4299.99,3963.01,4190.02,44840.073481,0.03679490859422185,0
2018-12-02 11:00:00,1543708800.0,4190.98,4312.99,4103.04,4161.01,38912.15479,-0.0069235946367798284,0
2018-12-03 11:00:00,1543795200.0,4160.55,4179.0,3827.0,3884.01,49094.369163,-0.06657037594237936,0
2018-12-04 11:00:00,1543881600.0,3884.76,4085.0,3781.0,3951.64,48489.551613,0.017412416548876042,0
2018-12-05 11:00:00,1543968000.0,3950.98,3970.0,3745.0,3769.84,44004.799448,-0.046006215141055296,0
2018-12-06 11:00:00,1544054400.0,3768.44,3899.99,3500.0,3508.75,68378.796943,-0.06925758122360637,0
2018-12-07 11:00:00,1544140800.0,3508.75,3549.99,3224.6,3403.55,95145.457442,-0.02998218738867109,0
2018-12-08 11:00:00,1544227200.0,3403.57,3495.0,3222.0,3410.93,55365.949949,0.0021683242496803867,0
2018-12-09 11:00:00,1544313600.0,3411.36,3658.0,3394.04,3545.37,45956.893296,0.03941447054029257,0
2018-12-10 11:00:00,1544400000.0,3548.49,3610.0,3370.11,3432.88,40989.244553,-0.031728705325537176,0
2018-12-11 11:00:00,1544486400.0,3434.01,3480.0,3324.32,3380.39,35920.864154,-0.015290368436997603,0
2018-12-12 11:00:00,1544572800.0,3379.23,3492.0,3350.0,3445.0,33922.931286,0.019113179248548384,0
2018-12-13 11:00:00,1544659200.0,3446.38,3460.0,3255.5,3302.06,40040.917013,-0.041492017416545734,0
2018-12-14 11:00:00,1544745600.0,3302.06,3335.39,3177.0,3224.17,44492.983807,-0.02358830548203239,0
2018-12-15 11:00:00,1544832000.0,3225.19,3276.5,3156.26,3211.72,29796.041436,-0.003861458918109295,0
